gene_name,fracCdsCons,fracConsPr
KLHL12,0.74516696,0.933216169
IGSF21,0.753561254,0.668091168
SSX2IP,0.67804878,0.847696477
ZNHIT6,0.481245577,0.627034678
PLA2G2D,0.410958904,0.351598174
RBBP5,0.804576376,0.928262214
GBP3,0.516778523,0.177293065
GBP1,0.531759415,0.28049466
KIF17,0.581470684,0.4531908
GPR89A,0.651315789,0.766812865
CDK18,0.715789474,0.778245614
RAB29,0.745098039,0.916666667
CD160,0.181318681,0.256410256
ECE1,0.769995677,0.720709036
HMGCL,0.665644172,0.575664622
GALE,0.747851003,0.854823305
ID3,0.747222222,0.702777778
CR2,0.306190912,0.242756938
CD46,0.201940035,0.10670194
PRPF3,0.787524366,0.985867446
APH1A,0.848370927,0.993734336
P3H1,0.682496608,0.69063772
SLC2A1,0.788370521,0.829614604
EBNA1BP2,0.687296417,0.863192182
CDC20,0.737333333,0.964666667
MPL,0.600628931,0.70230608
ARTN,0.529411765,0.707390649
IPO13,0.837482711,0.963001383
ATP6V0B,0.786407767,0.932038835
B4GALT2,0.791044776,0.824212272
ERI3,0.899408284,0.964497041
PTCH2,0.712624585,0.706810631
AKR1A1,0.691206544,0.891615542
PRDX1,0.731666667,0.923333333
PIK3R3,0.792207792,0.993506494
TSPAN1,0.568870523,0.493112948
BLZF1,0.557772236,0.837073982
CCDC181,0.440078585,0.583497053
SLC19A2,0.651271754,0.869477912
FAAH,0.612643678,0.640804598
NSUN4,0.620779221,0.81991342
TMED5,0.731884058,0.92173913
MROH9,0.299303944,0.07733952
DR1,0.785310734,0.979284369
CNN3,0.727272727,0.934343434
PRRC2C,0.581499882,0.771705701
F3,0.365990991,0.279279279
ABCD3,0.749494949,0.926767677
VAMP4,0.767605634,0.997652582
DPH5,0.623543124,0.708624709
FASLG,0.5,0.644208038
PTBP2,0.795112782,0.986842105
TNFSF4,0.338768116,0.335144928
PRDX6,0.737777778,0.888888889
DARS2,0.57997936,0.7750258
HSD11B1,0.499431172,0.596131968
IRF6,0.759259259,0.913817664
UTP25,0.591809775,0.715103479
PLPPR5,0.748447205,0.932712215
PLPPR4,0.698080279,0.746945899
SERPINC1,0.615770609,0.745519713
RCAN3,0.657024793,0.643250689
SYF2,0.680327869,0.826502732
RSRP1,0.382588774,0.237113402
SLC35A3,0.709611452,0.957055215
RCOR3,0.802045728,0.998194946
STMN1,0.806666667,1
MTFR1L,0.790671217,0.923777019
MAN1C1,0.693079768,0.778129952
NEK2,0.626307922,0.883408072
RPS6KA1,0.78759058,0.870923913
DHDDS,0.740518962,0.837325349
NENF,0.643545279,0.616570328
NSL1,0.478723404,0.708037825
PROX1,0.82429991,0.895212285
ARID1A,0.84295713,0.970253718
CENPF,0.320278224,0.364901017
RPA2,0.626076261,0.793357934
PPP1R8,0.807765152,0.956439394
STX12,0.747292419,0.960288809
MTARC2,0.538690476,0.294642857
SLC5A9,0.623655914,0.582111437
OSBPL9,0.776119403,0.948891904
TXNDC12,0.753371869,0.892100193
ESYT2,0.647058824,0.630911188
POLR1G,0.246575342,0.199608611
MESD,0.602836879,0.459574468
RCN2,0.668763103,0.952830189
CHRNB4,0.614562458,0.520374081
MUC5B,0.189716004,0.06842501
CTSD,0.544794189,0.280871671
COLEC11,0.649509804,0.648284314
STAG1,0.812284882,0.981466773
A4GNT,0.482893451,0.444770283
STK11,0.733486943,0.596774194
KMT2A,0.684453394,0.935732863
TREH,0.506849315,0.543949772
IFT46,0.686338798,0.757377049
MMP8,0.445156695,0.368945869
APOA1,0.348258706,0.284825871
ZNF541,0.508052709,0.389214251
SLC8A2,0.810556761,0.887924801
KPTN,0.663615561,0.618611747
RPS25,0.746031746,0.952380952
KIF14,0.373964019,0.526177481
TNNT2,0.680044593,0.634336678
DDX59,0.510215054,0.608602151
CAMSAP2,0.578093306,0.829839982
ATF6,0.561351217,0.7739692
CRYGD,0.51047619,0.71047619
MREG,0.615503876,0.724031008
TNP1,0.595238095,0.761904762
FASTKD2,0.382090952,0.288326301
NRP2,0.74685365,0.762315714
CREB1,0.820121951,0.991869919
KLF7,0.878987899,0.903190319
TTR,0.585585586,0.308558559
B4GALT6,0.72410792,0.944299391
C1orf54,0.411616162,0.51010101
CA14,0.571005917,0.785009862
CFAP94,0.408944214,0.451821116
IRAG2,0.462,0.585333333
ATP10B,0.555175559,0.498176015
SPCS2,0.760646109,0.908957416
USP35,0.663395486,0.676480209
ELOVL4,0.716402116,0.804232804
FILIP1,0.670236134,0.875068644
HMGN3,0.773333333,0.986666667
UBE3D,0.51025641,0.264102564
CNR1,0.782241015,0.74982382
SPACA1,0.465536723,0.299435028
ANKRD13C,0.779827798,0.97601476
SGIP1,0.74185766,0.872939284
PHF3,0.56879085,0.713398693
ZC2HC1B,0.514200299,0.587443946
ADGB,0.452238209,0.433653078
PLAGL1,0.607758621,0.568247126
FBXO30,0.649687221,0.862377122
TNFAIP3,0.649810367,0.736198904
AKAP7,0.506208214,0.683858644
RAB32,0.610619469,0.805309735
MYB,0.73272091,0.921697288
ALDH8A1,0.635928962,0.519125683
SGK1,0.753320683,0.812144213
RNF146,0.730555556,0.960185185
ARG1,0.620227038,0.672858617
CCN2,0.758095238,0.854285714
TCF21,0.814814815,0.987037037
PMFBP1,0.500661376,0.384589947
FBXL5,0.679672447,0.918593449
MED28,0.424581006,0.372439479
SLC16A7,0.512178149,0.481558803
RXYLT1,0.577327327,0.632882883
ZNF430,0,0.10040864
VAMP8,0.749174917,0.858085809
DCLRE1B,0.479674797,0.61163227
MYL12B,0.76300578,0.882466281
FOXO3,0.775469832,0.866468843
ARMC2,0.500768049,0.610215054
GHRH,0.47706422,0.71559633
RPN2,0.724683544,0.758966245
TGIF2,0.75210084,0.932773109
CASQ2,0.686666667,0.724166667
OLFM3,0.732026144,0.888162672
PKD2,0.658066735,0.520123839
ABCG2,0.547256098,0.444105691
SPP1,0.318518519,0.141798942
STBD1,0.315691736,0.199628598
CCNI,0.78659612,0.956790123
RARRES1,0.379661017,0.526553672
MFSD1,0.660228898,0.824034335
RAB3GAP2,0.609756098,0.807747489
EEF2KMT,0.520644512,0.167170191
PPL,0.644849175,0.512426485
UBN1,0.661967695,0.781497797
KLF12,0.82299421,0.971050455
UCHL3,0.786435786,0.958152958
PCDH17,0.784195402,0.91954023
HS1BP3,0.506361323,0.413061917
LDAH,0.45603272,0.447852761
WDR35,0.670367208,0.760603473
CCND2,0.775862069,0.88045977
FGF23,0.515873016,0.403439153
ELL2,0.7399896,0.899115965
DNAH7,0.623271222,0.765383023
CYP20A1,0.604031677,0.835133189
NDUFB3,0.612794613,0.454545455
GTF3C3,0.668921458,0.911311537
SATB2,0.826975477,0.93551317
UBE2B,0.862745098,0.97167756
TRPM6,0.545065085,0.521337947
GDA,0.647619048,0.79047619
KLF9,0.899319728,0.959183673
TJP2,0.633641198,0.646515533
ECRG4,0.521252796,0.55704698
ITGB1BP1,0.683250415,0.822553897
CPSF3,0.718248175,0.903649635
PIGZ,0.531609195,0.456896552
SENP5,0.628306878,0.818783069
CCDC92,0.620481928,0.530120482
C1orf198,0.568089431,0.56097561
TRIM67,0.721938776,0.708758503
HEATR1,0.562859363,0.586324786
PTBP3,0.796825397,0.970793651
RAD23B,0.729268293,0.883739837
FKBP15,0.543169399,0.633333333
CTNNAL1,0.645351474,0.858503401
ABITRAM,0.461538462,0.815018315
DYNC2I2,0.606455618,0.460583489
SET,0.79616307,0.972422062
PTPA,0.775720165,0.909465021
GLE1,0.593705293,0.705770148
RAB14,0.87345679,0.99382716
CNTRL,0.577099455,0.776870163
TRIM32,0.740061162,0.924057085
FBXW2,0.873260073,0.993406593
PHF19,0.793459552,0.914515204
NEK6,0.791932059,0.710191083
BSPRY,0.641852771,0.697270471
PPP6C,0.847494553,0.982570806
NDUFA8,0.716763006,0.764932563
HDHD3,0.506613757,0.395502646
RBM18,0.787085515,0.942408377
SLC46A2,0.544817927,0.680672269
HSDL2,0.60938743,0.738265712
MAPKAP1,0.851497769,0.971319312
NR4A3,0.776714514,0.859649123
INVS,0.566916823,0.724828018
GALNT12,0.62371134,0.585910653
DENND1A,0.682178218,0.637953795
ALG2,0.613109512,0.740207834
CSF3R,0.487056949,0.413779371
KDSR,0.702702703,0.85985986
VPS4B,0.698127341,0.907116105
ONECUT2,0.83630363,0.951155116
C19orf25,0.408963585,0.204481793
ZBTB45,0.5859375,0.371744792
YLPM1,0.743673343,0.917869896
DCAF4,0.595430108,0.561827957
PROX2,0.429872495,0.450819672
VSX2,0.790055249,0.872928177
FCF1,0.683417085,0.929648241
PGF,0.580896686,0.65497076
IFI27L2,0.272264631,0.010178117
BBOF1,0.536477987,0.750943396
NEK9,0.747278912,0.930952381
ACYP1,0.73,0.826666667
IFT43,0.583732057,0.497607656
NPC2,0.467105263,0.596491228
DNAL1,0.759162304,0.930191972
IRF2BPL,0.743621916,0.810121288
ACOT2,0.461432507,0.358126722
LTBP2,0.602817417,0.594035858
AREL1,0.756877023,0.919093851
MLH3,0.441999083,0.493580926
TTLL5,0.672906916,0.803952158
FLVCR2,0.619860848,0.717900063
ABCD4,0.691927512,0.762218561
DLST,0.716593245,0.862701909
PPP4R4,0.691075515,0.90389016
TGFB3,0.817594835,0.958837772
ZC2HC1C,0.315827863,0.288110868
SLIRP,0.442424242,0.190909091
RBM25,0.784755134,0.968799368
ALDH6A1,0.722636816,0.89738806
GPR68,0.713114754,0.813296903
ESRRB,0.585347985,0.891575092
EIF2B2,0.733901515,0.891098485
NRDE2,0.548211731,0.625751073
COQ6,0.639658849,0.770433547
ZNF410,0.766875435,0.940848991
RHOQ,0.775080906,0.988673139
GPR75,0.587184227,0.82008626
SUPT7L,0.726907631,0.983935743
DNMT3A,0.82475356,0.905439942
TMEM214,0.635748792,0.651207729
ATAD2B,0.767877542,0.96207448
FKBP1B,0.883792049,0.865443425
ATL2,0.776826484,0.969178082
YPEL5,0.830601093,0.961748634
FAM98A,0.782273603,0.96596018
YIPF4,0.801360544,0.971428571
AFTPH,0.606189968,0.927427962
LGALSL,0.776493256,0.938342967
CNRIP1,0.81010101,0.939393939
BCL11A,0.940590112,0.997607656
CRIPT,0.761437908,0.964052288
EPCAM,0.537566138,0.619047619
SLC17A5,0.598790323,0.727822581
OGFRL1,0.577433628,0.695427729
SLF2,0.681147076,0.857751278
IDE,0.761437908,0.921895425
TECTB,0.722222222,0.780808081
ELOVL3,0.474784748,0.473554736
IFIT3,0.248472505,0.27970129
NKX2-3,0.705022831,0.849315068
IFIT2,0.325581395,0.249471459
GPAM,0.679935665,0.800965018
CUTC,0.686131387,0.914841849
PPP1R3C,0.675052411,0.719077568
PYROXD2,0.61626575,0.476517755
CNNM1,0.735994398,0.856442577
MXI1,0.843468468,0.949324324
SMNDC1,0.808926081,0.994421199
C10orf88,0.366218236,0.40284006
HELLS,0.695669448,0.898291617
PRLHR,0.715184187,0.770889488
TCTN3,0.467105263,0.560855263
DENND10,0.699255121,0.851024209
AVPI1,0.587837838,0.70045045
WDR11,0.668571429,0.796734694
ARMH3,0.783091787,0.966183575
KCNIP2,0.830258303,0.963099631
CFAP58,0.678503246,0.641084383
GOT1,0.70531401,0.731884058
CPN1,0.588235294,0.60929557
C10orf95,0.289719626,0.087227414
SFRP5,0.807127883,0.875262055
GNA13,0.795414462,0.940917108
HOXB8,0.912568306,0.982240437
KANSL1,0.757685353,0.903254973
HOXB5,0.913580247,0.988888889
CRHR1,0.790865385,0.872596154
HOXB3,0.797839506,0.916666667
HOXB1,0.655629139,0.781456954
DUSP1,0.774456522,0.865942029
PANK3,0.76819407,0.970350404
MSX2,0.769900498,0.935323383
TEK,0.699555556,0.867555556
RCL1,0.704099822,0.889483066
CAAP1,0.67587477,0.839779006
EQTN,0.238418079,0.092655367
MOB3B,0.797235023,0.955453149
INSL6,0.18847352,0.218068536
INSL4,0,0
MLANA,0.380952381,0.235294118
CD274,0.418098511,0.450171821
IFNA6,0,0.219298246
IFNA8,0,0.215789474
GRIA2,0.812217195,0.924208145
NUP43,0.683289589,0.912510936
MTHFD1L,0.621382363,0.570990807
LRP11,0.487691284,0.527611444
CCDC170,0.452048417,0.489292365
PCMT1,0.758369723,0.908296943
PLEKHG1,0.534872535,0.506253006
MYCT1,0.550847458,0.759887006
CXorf21,0.501103753,0.737306843
MAGEB4,0.221902017,0.04610951
CYSTM1,0.75170068,0.986394558
WDR55,0.633680556,0.774305556
ARAP3,0.674002157,0.752750809
PCDHB8,0.229010806,0.287614298
PCDHB10,0.235955056,0.223886808
PCDHB14,0.225281602,0.179808093
PCDHB12,0.268844221,0.318676717
SLC25A2,0.545253863,0.509933775
TNN,0.574615385,0.372820513
MRPS14,0.622739018,0.509043928
CENPL,0.53026428,0.746803069
TNFSF18,0.278333333,0.333333333
SEC16B,0.422871505,0.251649387
GORAB,0.462162162,0.475675676
GPR31,0.221875,0.03125
ACAT2,0.586264657,0.703517588
TCP1,0.694195093,0.922800718
TTLL2,0.11410905,0.003934795
SNX19,0.506881504,0.49244713
KCNJ5,0.692857143,0.638095238
MSANTD2,0.824404762,0.954166667
TP53AIP1,0.005333333,0
TEX11,0.23938085,0.143268539
ARR3,0.277634961,0.673521851
PDZD11,0.718676123,0.976359338
SLC10A7,0.717497556,0.91886608
NUDCD1,0.64326484,0.874429224
ENY2,0.947712418,1
MASTL,0.503030303,0.579545455
KIAA1217,0.57441701,0.437414266
LYZL1,0.525727069,0.261744966
PLXDC2,0.66163522,0.75408805
EPC1,0.774365274,0.914414414
IQSEC3,0.698788391,0.535080304
CCDC77,0.531015678,0.51670075
TAF12,0.767489712,0.917695473
ENOX1,0.751552795,0.906832298
TNFSF11,0.642557652,0.616352201
MTRF1,0.556053812,0.701793722
SOHLH2,0.301251956,0.259780908
DNAJC15,0.602649007,0.593818985
PROSER1,0.517460317,0.4670194
UFM1,0.69379845,0.988372093
WBP4,0.588859416,0.695844385
ELF1,0.656989247,0.816129032
SMAD9,0.683048433,0.794159544
HSPH1,0.6701591,0.857974389
KBTBD7,0.714841849,0.79270073
ALG5,0.632820513,0.777435897
EXOSC8,0.670276775,0.963898917
ETF1,0.894977169,0.99238965
TGFBI,0.708576998,0.648148148
FAM53C,0.849024597,0.966072943
SIL1,0.640692641,0.526695527
PAIP2,0.911458333,0.9921875
MYOT,0.684034736,0.911155645
KDM3B,0.788876277,0.955542944
EGR1,0.731617647,0.897671569
SERP1,0.84079602,1
PLS1,0.703703704,0.953968254
ZFP30,0.545512821,0.615384615
NR2C1,0.688189845,0.907284768
UTP20,0.580641302,0.646446518
TMPO,0.740659341,0.966300366
ARL1,0.771062271,0.963369963
GLT8D2,0.663809524,0.819047619
MTERF2,0.447322971,0.390328152
SOCS2,0.768844221,0.802345059
NFYB,0.716346154,0.998397436
WASHC3,0.687179487,0.871794872
APAF1,0.63997865,0.852415266
DUSP4,0.762869198,0.883544304
CLU,0.505925926,0.354814815
TNFRSF10B,0.072562358,0.002267574
SORBS3,0.615079365,0.470238095
PTK2B,0.763036304,0.756765677
CHRNA2,0.605660377,0.467924528
ADRA1A,0.737330478,0.82869379
PPP3CC,0.703703704,0.840805718
PDLIM2,0.448866777,0.343283582
EPHX2,0.511990408,0.405275779
RNF170,0.745173745,0.867438867
NPPB,0.101234568,0.061728395
UBIAD1,0.696165192,0.898721731
TARDBP,0.54939759,0.873092369
TNFRSF8,0.321588367,0.158836689
PRAMEF2,0,0.009122807
ZNF706,0.883116883,1
LYPLA1,0.668109668,0.717171717
CRISPLD1,0.691949434,0.766467066
COPS5,0.805970149,0.964179104
RDH10,0.81871345,0.988304094
EPX,0.50744879,0.479050279
AKAP1,0.461651917,0.433628319
COIL,0.445407279,0.517619873
TRIM25,0.506603275,0.53143159
SCPEP1,0.578366446,0.511405445
SPOP,0.838222222,0.990222222
TBX2,0.759700795,0.812529219
SLC35B1,0.784313725,0.919504644
TBX4,0.772090189,0.740402194
TEX14,0.425849403,0.479568411
FAM117A,0.751835536,0.803964758
NCAPH,0.536837376,0.595238095
LRAT,0.556998557,0.803751804
TMEM131L,0.573763708,0.643492655
MND1,0.67961165,0.909385113
TRIM6,0.511927789,0.529335912
ABCC11,0.262472885,0.167751265
TENT4B,0.750233427,0.942110177
ADCY7,0.633364169,0.458526056
CEP89,0.406462585,0.236819728
TSHZ3,0.73228589,0.600123229
ECHDC2,0.629124005,0.55403868
TAS2R8,0.092473118,0.03655914
PLBD1,0.52166065,0.523465704
TAS2R10,0.149350649,0.125541126
PRB2,0.014388489,0.03197442
PYROXD1,0.595475715,0.730538922
IAPP,0.266666667,0.081481481
KCNJ8,0.734117647,0.887843137
TAS2R7,0.408568443,0.294670846
BCL2L14,0.401422764,0.294715447
TAS2R9,0.045793397,0.009584665
PSPC1,0.769720102,0.933842239
ZNF549,0.190847634,0.485179407
A1BG,0.272177419,0.091397849
ZSCAN18,0.156555773,0.255055447
ZNF211,0.167820069,0.551326413
PDZRN3,0.65135895,0.698219306
RGSL1,0.387496131,0.316929743
LHX4,0.844842285,0.930946292
RNF2,0.759643917,0.948565776
TRMT1L,0.657129882,0.8955495
SEC22A,0.796536797,0.993506494
CSTA,0.420875421,0.175084175
DPPA4,0.245901639,0.195628415
POPDC2,0.620596206,0.659439928
B4GALT4,0.618357488,0.597101449
NAA50,0.880392157,0.890196078
CD80,0.224913495,0.085351788
KIF18A,0.543566926,0.721542455
GJA8,0.572196621,0.386328725
DESI2,0.805128205,0.875213675
MAPK8IP1,0.779962547,0.844569288
CRY2,0.765432099,0.883277217
PEX16,0.725024728,0.75074184
DEPDC7,0.622395833,0.846354167
CAT,0.659090909,0.603535354
PILRB,0.216374269,0.011695906
ZMYM2,0.730043541,0.962264151
GJB6,0.667938931,0.555979644
GJA3,0.427370031,0.459480122
TBC1D15,0.748554913,0.896917148
ADGRB2,0.812526272,0.908575032
HCRTR1,0.762128326,0.783255086
ZCCHC17,0.801652893,0.964187328
FABP3,0.664179104,0.848258706
KHDRBS1,0.789039039,0.978978979
TMEM39B,0.835023665,0.867478026
CCRL2,0.201932367,0.120772947
CCR2,0.497691597,0.409048938
POLR3GL,0.729071537,0.933028919
GHSR,0.728428701,0.817438692
TNFSF10,0.407801418,0.46572104
ZNF639,0.73388203,0.908093278
SLITRK3,0.706203136,0.824130879
PIK3CA,0.789834737,0.889616464
PDS5A,0.781265571,0.91180867
TMEM156,0.300785634,0.190796857
LIAS,0.657730116,0.81411975
CPXM2,0.641127257,0.602377807
TMEM54,0.621823617,0.576980568
ZSCAN20,0.501596424,0.602490421
CSMD2,0.761135857,0.791109874
HPCA,0.888316151,0.951890034
LRIF1,0.628138528,0.802597403
TMIGD3,0.383141762,0.478927203
CLCC1,0.492753623,0.594806763
GPSM2,0.654501217,0.900729927
GTDC1,0.610748003,0.734931009
CXCR4,0.696883853,0.812086874
ZRANB3,0.530864198,0.691049383
ACVR2A,0.820363165,0.914396887
POLK,0.498277842,0.651358592
SV2C,0.722069597,0.850274725
FLT3,0.610999329,0.583501006
RPL21,0.716356108,0.716356108
MTIF3,0.348864994,0.218637993
RASL11A,0.663923182,0.691358025
UBL3,0.774011299,0.985875706
FYTTD1,0.715778474,0.842215256
MTERF4,0.316753927,0.237347295
XPNPEP2,0.496296296,0.491851852
SASH3,0.647419073,0.661417323
OCRL,0.667775314,0.923503326
PAEP,0.090239411,0.025782689
OBP2A,0.070175439,0
MRPS2,0.478114478,0.310886644
TBX22,0.364683301,0.255918106
FMOD,0.752431477,0.803713528
MYOG,0.773333333,0.792592593
LAX1,0.232247285,0.105263158
PLG,0.495273325,0.282778463
KIAA1191,0.583877996,0.762527233
COPA,0.742585034,0.957823129
CD244,0.163934426,0.067395264
LY9,0.106707317,0.050813008
HS3ST2,0.758152174,0.872282609
RBBP6,0.643799963,0.902212307
ZC3H7A,0.676268861,0.886831276
PRM2,0.145631068,0
SERAC1,0.6,0.769974555
ANXA11,0.688405797,0.605401845
LDB3,0.668040293,0.594322344
OPN4,0.558107168,0.547668754
SHLD2,0.317127072,0.417311234
PRXL2A,0.673913043,0.772463768
ZNF205,0.523723724,0.502102102
NAA60,0.783264746,0.873799726
RPL5,0.712527964,0.953020134
ODF2L,0.48403977,0.640502355
PTGFR,0.668518519,0.82037037
SPATA1,0.46651446,0.569254186
TRMT13,0.60857538,0.87966805
LRRC39,0.568452381,0.824404762
RWDD3,0.536069652,0.664179104
ZNF644,0.701807229,0.90813253
CCDC18,0.639862543,0.797709049
RPAP2,0.521479065,0.75747689
SLC66A2,0.662990196,0.444852941
BBS9,0.618618619,0.823198198
PMS2,0.490536887,0.523754345
ZMIZ2,0.699963807,0.843648208
OCM,0.521212121,0.6
SEPTIN7,0.79047619,0.958441558
EEPD1,0.683040936,0.692397661
KLHL7,0.757524134,0.982964225
HERPUD2,0.646191646,0.898443898
CBX3,0.775362319,0.971014493
HNRNPA2B1,0.819688109,0.977582846
WIPF3,0.5,0.39600551
NXPH1,0.856617647,0.965686275
NPY,0.710884354,0.952380952
FAM126A,0.754150702,0.949553001
HOXA7,0.783549784,0.812409812
INHBA,0.7509758,0.942232631
FKBP9,0.645067134,0.791009924
NT5C3A,0.651606426,0.888554217
ARL4A,0.812603648,0.946932007
CCZ1,0.720496894,0.825396825
POLM,0.484848485,0.42962963
RAMP3,0.416107383,0.380313199
MRM2,0.496626181,0.400809717
TWIST1,0.863711002,0.965517241
SMU1,0.778858625,0.987029831
GLIPR2,0.772043011,0.855913978
SLC25A51,0.686800895,0.868008949
CLTA,0.789954338,0.914764079
RECK,0.689986283,0.883058985
SPINK4,0.394636015,0.030651341
TAF1L,0.659368728,0.82247765
ACO1,0.690262172,0.791385768
PHF24,0.682460515,0.80798005
DNAI1,0.693809524,0.769047619
DCAF10,0.698214286,0.855952381
CNTFR,0.776586238,0.789991063
KIAA1549,0.459422518,0.386468478
TRIM24,0.733269902,0.964478275
CYREN,0.310126582,0.23628692
CALD1,0.540302267,0.602015113
AKR1D1,0.532110092,0.489296636
NUDT10,0.654545455,0.670707071
SFTPA1,0.443105756,0.195448461
NEUROG3,0.500775194,0.485271318
PLAU,0.49537037,0.438271605
SRGN,0.188679245,0.224318658
CHST3,0.711111111,0.826388889
BICC1,0.737435897,0.882051282
CISD1,0.706422018,0.963302752
EGR2,0.734451433,0.862334032
ECD,0.573126615,0.7374677
P4HA1,0.727917473,0.956802063
SLC25A16,0.715715716,0.912912913
ZWINT,0.326139089,0.320143885
VPS26A,0.825203252,0.995934959
RBM19,0.592091571,0.464099896
CIT,0.784219002,0.846376812
IFT81,0.70310192,0.918759232
ACADS,0.723163842,0.625504439
HVCN1,0.592457421,0.47080292
DDX54,0.64739229,0.481103553
MED13L,0.76345545,0.952359415
CDKN2C,0.865877712,0.976331361
RNF11,0.886021505,0.984946237
RASSF8,0.672222222,0.885714286
BHLHE41,0.672877847,0.903381643
SSPN,0.618852459,0.803278689
ITPR2,0.699728596,0.869602763
CCDC91,0.592006033,0.844645551
NECAB1,0.690340909,0.958333333
WWP1,0.643553629,0.910798122
ACOT9,0.526354863,0.585003712
PRDX4,0.594362745,0.801470588
DDX39A,0.751557632,0.790498442
PKN1,0.696712619,0.631318487
TRIR,0.83992467,0.913370998
ADGRE5,0.379585327,0.231658692
WDR83,0.697257384,0.738396624
GIPC1,0.743512974,0.711576846
ACTRT1,0.354553492,0.214854111
CCDC70,0.443946188,0.518684604
SPRYD7,0.781725888,0.978003384
EBPL,0.489533011,0.481481481
ATP7B,0.576853115,0.556161892
ZC3H13,0.606176784,0.798935037
NLN,0.69787234,0.80141844
CENPK,0.592592593,0.764197531
OPTN,0.546712803,0.556516724
ITIH5,0.539766702,0.237539767
ATF1,0.735294118,0.909313725
TSFM,0.573619632,0.704498978
NEUROD4,0.637550201,0.773092369
ARHGAP9,0.554189435,0.735428051
