chrom	chromStart	chromEnd	name	score	strand	thickStart	thickEnd	itemRgb	quantile	prediction
chr15	65369154	65372276	KBTBD13	0	.	65369154	65372276	75,180,75	62.97%	0.048992694
chr15	65385338	65407535	UBAP1L	0	.	65385338	65407535	50,205,50	77.03%	0.015169799
chr15	65409717	65426174	PDCD7	0	.	65409717	65426174	125,130,125	49.36%	0.109175387
chr15	65440557	65477680	CLPX	0	.	65440557	65477680	255,0,255	9.48%	0.667040598
chr15	65488337	65503826	CILP	0	.	65488337	65503826	150,105,150	31.04%	0.25593882
chr15	65526798	65592956	PARP16	0	.	65526798	65592956	125,130,125	42.25%	0.155339922
chr15	65619465	65670378	IGDCC3	0	.	65619465	65670378	125,130,125	43.11%	0.149303312
chr15	65673802	65715410	IGDCC4	0	.	65673802	65715410	100,155,100	56.61%	0.073589525
chr15	65734801	65810042	DPP8	0	.	65734801	65810042	175,80,175	24.9%	0.33895907
chr15	65822756	65870687	HACD3	0	.	65822756	65870687	150,105,150	39.65%	0.174965593
chr15	65871091	65903627	VWA9	0	.	65871091	65903627	150,105,150	30.45%	0.263262365
chr15	65903704	65953333	SLC24A1	0	.	65903704	65953333	50,205,50	79.17%	0.012087937
chr15	65950384	66084631	DENND4A	0	.	65950384	66084631	150,105,150	32.26%	0.242202362
chr15	66018392	66184329	RAB11A	0	.	66018392	66184329	255,0,255	8.03%	0.717591641
chr15	66187417	66546085	MEGF11	0	.	66187417	66546085	175,80,175	26.56%	0.313376745
chr15	66585555	66626236	DIS3L	0	.	66585555	66626236	75,180,75	61.19%	0.054992004
chr15	66628544	66679084	TIPIN	0	.	66628544	66679084	125,130,125	42.71%	0.151736024
chr15	66679155	66784650	MAP2K1	0	.	66679155	66784650	255,0,255	5.71%	0.804119419
chr15	66782473	66790151	SNAPC5	0	.	66782473	66790151	100,155,100	58.49%	0.065483524
chr15	66790355	66816870	RPL4	0	.	66790355	66816870	150,105,150	39.2%	0.178471627
chr15	66797297	66842115	ZWILCH	0	.	66797297	66842115	150,105,150	35.84%	0.207665412
chr15	66839517	66858317	LCTL	0	.	66839517	66858317	75,180,75	69.87%	0.029008312
chr15	66994566	67074338	SMAD6	0	.	66994566	67074338	200,55,200	18.83%	0.437084383
chr15	67356101	67487533	SMAD3	0	.	67356101	67487533	255,0,255	1.24%	0.986051124
chr15	67493371	67547533	AAGAB	0	.	67493371	67547533	100,155,100	50.94%	0.101167866
chr15	67547138	67794598	IQCH	0	.	67547138	67794598	125,130,125	44.91%	0.136639164
chr15	67813406	67819628	C15orf61	0	.	67813406	67819628	150,105,150	39.39%	0.177422944
chr15	67835047	68099461	MAP2K5	0	.	67835047	68099461	255,0,255	2.41%	0.942502304
chr15	68112042	68126899	SKOR1	0	.	68112042	68126899	100,155,100	52.26%	0.094347594
chr15	68346517	68483096	PIAS1	0	.	68346517	68483096	255,0,255	2.51%	0.939189843
chr15	68483043	68498417	CALML4	0	.	68483043	68498417	75,180,75	67.12%	0.036025544
chr15	68499330	68549549	CLN6	0	.	68499330	68549549	125,130,125	41.58%	0.159781409
chr15	68570141	68588203	FEM1B	0	.	68570141	68588203	150,105,150	30.82%	0.258960254
chr15	68594050	68724501	ITGA11	0	.	68594050	68724501	150,105,150	36.04%	0.205733649
chr15	68871308	69020145	CORO2B	0	.	68871308	69020145	150,105,150	33.99%	0.223654868
chr15	69070874	69113236	ANP32A	0	.	69070874	69113236	175,80,175	20.94%	0.397385661
chr15	69110560	69239150	SPESP1	0	.	69110560	69239150	0,255,0	97.01%	0.000746625
chr15	69222864	69355083	NOX5	0	.	69222864	69355083	50,205,50	70.05%	0.028736942
chr15	69452923	69564556	GLCE	0	.	69452923	69564556	175,80,175	27.92%	0.296426537
chr15	69591286	69700119	PAQR5	0	.	69591286	69700119	100,155,100	58.9%	0.063924362
chr15	69706585	69740764	KIF23	0	.	69706585	69740764	200,55,200	19.53%	0.421324605
chr15	69745123	69748255	RPLP1	0	.	69745123	69748255	100,155,100	51.35%	0.09902021
chr15	70340129	70390515	TLE3	0	.	70340129	70390515	175,80,175	20.63%	0.401998175
chr15	70946893	71055932	UACA	0	.	70946893	71055932	100,155,100	59.97%	0.05961151
chr15	71123863	71146498	LARP6	0	.	71123863	71146498	50,205,50	78.33%	0.013235491
chr15	71145578	71342414	LRRC49	0	.	71145578	71342414	125,130,125	49.35%	0.109207588
chr15	71173681	71185124	THAP10	0	.	71173681	71185124	25,230,25	87.52%	0.00364549
chr15	71389291	72075722	THSD4	0	.	71389291	72075722	125,130,125	44.63%	0.138392596
chr15	71402583	71407833	CT62	0	.	71402583	71407833	0,255,0	99.34%	0.000320452
chr15	72114632	72410918	MYO9A	0	.	72114632	72410918	150,105,150	34.55%	0.218534229
chr15	72406599	72433311	SENP8	0	.	72406599	72433311	125,130,125	45.48%	0.132982919
chr15	72452148	72490126	GRAMD2	0	.	72452148	72490126	125,130,125	46.65%	0.124856256
chr15	72491370	72524164	PKM	0	.	72491370	72524164	255,0,255	3.95%	0.880838684
chr15	72533522	72565340	PARP6	0	.	72533522	72565340	200,55,200	16.78%	0.479956976
chr15	72577068	72612470	CELF6	0	.	72577068	72612470	150,105,150	32.93%	0.234943391
chr15	72635775	72668817	HEXA	0	.	72635775	72668817	150,105,150	39.76%	0.174212573
chr15	72690614	72700370	TMEM202	0	.	72690614	72700370	25,230,25	86.99%	0.004027898
chr15	72766667	72879692	ARIH1	0	.	72766667	72879692	200,55,200	14.49%	0.532256681
chr15	72947079	72958735	GOLGA6B	0	.	72947079	72958735	0,255,0	92.11%	0.00165235
chr15	72968124	72978490	HIGD2B	0	.	72968124	72978490	0,255,0	93.77%	0.001314911
chr15	72978527	73030817	BBS4	0	.	72978527	73030817	175,80,175	25.16%	0.334154614
chr15	73043710	73078187	ADPGK	0	.	73043710	73078187	125,130,125	45.22%	0.134394275
chr15	73344051	73597547	NEO1	0	.	73344051	73597547	200,55,200	16.3%	0.49032485
chr15	73612200	73661605	HCN4	0	.	73612200	73661605	175,80,175	29.52%	0.275095311
chr15	73735499	73852355	REC114	0	.	73735499	73852355	25,230,25	80.99%	0.009827387
chr15	73852355	73926475	NPTN	0	.	73852355	73926475	200,55,200	14.79%	0.524343818
chr15	73976307	74006859	CD276	0	.	73976307	74006859	50,205,50	70.53%	0.027755613
chr15	74032141	74045088	C15orf59	0	.	74032141	74045088	100,155,100	54.72%	0.082244238
chr15	74165949	74181555	TBC1D21	0	.	74165949	74181555	100,155,100	54.71%	0.082292693
chr15	74218330	74244478	LOXL1	0	.	74218330	74244478	150,105,150	35.44%	0.211136431
chr15	74275547	74286963	STOML1	0	.	74275547	74286963	75,180,75	63.8%	0.046324678
chr15	74287014	74340153	PML	0	.	74287014	74340153	150,105,150	39.68%	0.174736226
chr15	74362198	74374891	GOLGA6A	0	.	74362198	74374891	0,255,0	90.98%	0.002011529
chr15	74392652	74430881	ISLR2	0	.	74392652	74430881	75,180,75	67.19%	0.03585306
chr15	74466012	74469213	ISLR	0	.	74466012	74469213	75,180,75	67.79%	0.033967608
chr15	74471807	74504608	STRA6	0	.	74471807	74504608	50,205,50	71.53%	0.02555581
chr15	74509613	74628813	CCDC33	0	.	74509613	74628813	50,205,50	79.31%	0.011870787
chr15	74630100	74660081	CYP11A1	0	.	74630100	74660081	125,130,125	46.36%	0.126875127
chr15	74701630	74726808	SEMA7A	0	.	74701630	74726808	100,155,100	56.52%	0.073945607
chr15	74738318	74753523	UBL7	0	.	74738318	74753523	175,80,175	27.04%	0.307634665
chr15	74833518	74890472	ARID3B	0	.	74833518	74890472	125,130,125	41.95%	0.157497653
chr15	74890841	74932057	CLK3	0	.	74890841	74932057	150,105,150	30.52%	0.262559115
chr15	74922899	74988633	EDC3	0	.	74922899	74988633	255,0,255	8.77%	0.690464354
chr15	75011883	75017951	CYP1A1	0	.	75011883	75017951	150,105,150	32.19%	0.242980721
chr15	75041185	75048543	CYP1A2	0	.	75041185	75048543	100,155,100	55.04%	0.080566109
chr15	75074398	75095539	CSK	0	.	75074398	75095539	175,80,175	20.75%	0.400426562
chr15	75105057	75118099	LMAN1L	0	.	75105057	75118099	50,205,50	76.99%	0.015243946
chr15	75118888	75124141	CPLX3	0	.	75118888	75124141	150,105,150	36.91%	0.198139717
chr15	75128457	75135687	ULK3	0	.	75128457	75135687	150,105,150	38.83%	0.181646729
chr15	75136071	75165706	SCAMP2	0	.	75136071	75165706	125,130,125	44.05%	0.142608367
chr15	75182346	75191798	MPI	0	.	75182346	75191798	100,155,100	50.39%	0.104038898
chr15	75192328	75199462	FAM219B	0	.	75192328	75199462	75,180,75	65.03%	0.042166321
chr15	75212132	75230509	COX5A	0	.	75212132	75230509	200,55,200	13.98%	0.545018554
chr15	75246757	75249805	RPP25	0	.	75246757	75249805	100,155,100	56.55%	0.073839126
chr15	75249560	75313837	SCAMP5	0	.	75249560	75313837	150,105,150	31.12%	0.255128834
chr15	75315896	75409803	PPCDC	0	.	75315896	75409803	125,130,125	49.16%	0.110150086
chr15	75487984	75504510	C15orf39	0	.	75487984	75504510	25,230,25	81.57%	0.009123795
chr15	75550940	75562540	GOLGA6C	0	.	75550940	75562540	0,255,0	92.77%	0.001503428
chr15	75575176	75586816	GOLGA6D	0	.	75575176	75586816	0,255,0	91.18%	0.001929049
chr15	75628232	75634268	COMMD4	0	.	75628232	75634268	100,155,100	55.85%	0.077193772
chr15	75639296	75647592	NEIL1	0	.	75639296	75647592	100,155,100	57.51%	0.069887279
chr15	75648133	75660971	MAN2C1	0	.	75648133	75660971	125,130,125	40.36%	0.169529917
chr15	75661720	75748183	SIN3A	0	.	75661720	75748183	255,0,255	7.32%	0.742331076
chr15	75759462	75871630	PTPN9	0	.	75759462	75871630	125,130,125	48.39%	0.114501996
chr15	75890424	75918810	SNUPN	0	.	75890424	75918810	150,105,150	36.34%	0.20322206
chr15	75931426	75941047	IMP3	0	.	75931426	75941047	200,55,200	10.99%	0.624171865
chr15	75940247	75954642	SNX33	0	.	75940247	75954642	150,105,150	37.27%	0.194975182
chr15	75966663	76005189	CSPG4	0	.	75966663	76005189	75,180,75	69.09%	0.030731108
chr15	76016318	76020029	ODF3L1	0	.	76016318	76020029	25,230,25	84.3%	0.006291242
chr15	76135622	76193419	UBE2Q2	0	.	76135622	76193419	150,105,150	31.28%	0.253016593
chr15	76196200	76227609	FBXO22	0	.	76196200	76227609	75,180,75	66.64%	0.03738906
chr15	76228310	76352136	NRG4	0	.	76228310	76352136	100,155,100	55.89%	0.077046415
chr15	76352178	76521462	C15orf27	0	.	76352178	76521462	100,155,100	56.37%	0.074677831
chr15	76507696	76603813	ETFA	0	.	76507696	76603813	200,55,200	10.27%	0.645244621
chr15	76629065	76634817	ISL2	0	.	76629065	76634817	200,55,200	16.72%	0.480854452
chr15	76640526	77197785	SCAPER	0	.	76640526	77197785	175,80,175	23.01%	0.365657343
chr15	77223960	77242601	RCN2	0	.	77223960	77242601	200,55,200	17.38%	0.465144351
chr15	77285700	77329673	PSTPIP1	0	.	77285700	77329673	125,130,125	48.75%	0.112552381
chr15	77336359	77376326	TSPAN3	0	.	77336359	77376326	175,80,175	27.57%	0.301289897
chr15	77400471	77712486	PEAK1	0	.	77400471	77712486	125,130,125	41.36%	0.161369913
chr15	77712754	77777949	HMG20A	0	.	77712754	77777949	200,55,200	13.04%	0.568827033
chr15	77905369	78113242	LINGO1	0	.	77905369	78113242	200,55,200	14.58%	0.530394457
chr15	78276378	78370066	TBC1D2B	0	.	78276378	78370066	75,180,75	68.76%	0.031600795
chr15	78370150	78397251	SH2D7	0	.	78370150	78397251	25,230,25	89.27%	0.002687302
chr15	78396948	78423886	CIB2	0	.	78396948	78423886	100,155,100	53.95%	0.08590016
chr15	78423840	78464291	IDH3A	0	.	78423840	78464291	175,80,175	27.42%	0.303105018
chr15	78459810	78538030	ACSBG1	0	.	78459810	78538030	75,180,75	61.08%	0.055446923
chr15	78556428	78574538	DNAJA4	0	.	78556428	78574538	100,155,100	56.59%	0.073657596
chr15	78570177	78592136	WDR61	0	.	78570177	78592136	200,55,200	15.41%	0.509441707
chr15	78632666	78640572	CRABP1	0	.	78632666	78640572	200,55,200	19.21%	0.428631582
chr15	78729773	78793798	IREB2	0	.	78729773	78793798	200,55,200	18.38%	0.445763934
chr15	78799906	78829714	HYKK	0	.	78799906	78829714	50,205,50	75.69%	0.017275553
chr15	78832747	78841604	PSMA4	0	.	78832747	78841604	255,0,255	5.77%	0.802465195
chr15	78857862	78887611	CHRNA5	0	.	78857862	78887611	125,130,125	42.54%	0.152935897
chr15	78885394	78913637	CHRNA3	0	.	78885394	78913637	150,105,150	33.33%	0.230381335
chr15	78916461	79020096	CHRNB4	0	.	78916461	79020096	100,155,100	59.88%	0.059890218
chr15	79051545	79103773	ADAMTS7	0	.	79051545	79103773	25,230,25	80.23%	0.010836867
chr15	79102829	79190475	MORF4L1	0	.	79102829	79190475	255,0,255	2.12%	0.954076167
chr15	79213400	79241916	CTSH	0	.	79213400	79241916	75,180,75	62.67%	0.049946338
chr15	79252289	79383115	RASGRF1	0	.	79252289	79383115	125,130,125	48.53%	0.113718779
chr15	79575146	79590580	ANKRD34C	0	.	79575146	79590580	50,205,50	79.43%	0.011717454
chr15	79603404	79704334	TMED3	0	.	79603404	79704334	50,205,50	70.25%	0.028386892
chr15	79724858	79764632	KIAA1024	0	.	79724858	79764632	50,205,50	72.3%	0.02377961
chr15	80125927	80189721	MTHFS	0	.	80125927	80189721	75,180,75	65.37%	0.041284027
chr15	80137537	80216096	ST20-MTHFS	0	.	80137537	80216096	75,180,75	67.29%	0.035556745
chr15	80191182	80216044	ST20	0	.	80191182	80216044	25,230,25	89.79%	0.002453922
chr15	80215113	80217194	ST20-AS1	0	.	80215113	80217194	0,255,0	92.39%	0.001584022
chr15	80253231	80263788	BCL2A1	0	.	80253231	80263788	25,230,25	83.37%	0.007127851
chr15	80351910	80430735	ZFAND6	0	.	80351910	80430735	200,55,200	19.4%	0.424017831
chr15	80444832	80479288	FAH	0	.	80444832	80479288	75,180,75	64.92%	0.042597045
chr15	80696692	80890278	ARNT2	0	.	80696692	80890278	125,130,125	48.8%	0.112367144
chr15	80972025	81047962	ABHD17C	0	.	80972025	81047962	75,180,75	61.53%	0.053788984
chr15	81071684	81244117	CEMIP	0	.	81071684	81244117	100,155,100	59.18%	0.062592295
chr15	81239667	81282219	MESDC2	0	.	81239667	81282219	100,155,100	59.84%	0.060081532
chr15	81293295	81296342	MESDC1	0	.	81293295	81296342	100,155,100	53.56%	0.088408465
chr15	81299374	81441516	C15orf26	0	.	81299374	81441516	25,230,25	82.11%	0.008558956
chr15	81451916	81605104	IL16	0	.	81451916	81605104	25,230,25	82.31%	0.008325182
chr15	81601394	81616524	STARD5	0	.	81601394	81616524	50,205,50	77.57%	0.014391277
chr15	81623558	81666554	TMC3	0	.	81623558	81666554	50,205,50	79.46%	0.01168327
chr15	82334119	82338482	MEX3B	0	.	82334119	82338482	75,180,75	62.71%	0.049845478
chr15	82422571	82555104	EFTUD1	0	.	82422571	82555104	75,180,75	67.96%	0.03346086
chr15	82555151	82577271	SAXO2	0	.	82555151	82577271	25,230,25	80.83%	0.010010378
chr15	82722223	82731338	GOLGA6L9	0	.	82722223	82731338	0,255,0	92.89%	0.001475188
chr15	83205504	83209315	RPS17	0	.	83205504	83209315	75,180,75	60.09%	0.059237644
chr15	83211951	83317612	CPEB1	0	.	83211951	83317612	255,0,255	4.58%	0.852594576
chr15	83328033	83378666	AP3B2	0	.	83328033	83378666	125,130,125	47.33%	0.120743252
chr15	83424114	83474822	FSD2	0	.	83424114	83474822	75,180,75	69.18%	0.030483472
chr15	83478380	83503611	WHAMM	0	.	83478380	83503611	25,230,25	81.51%	0.009201872
chr15	83509838	83654661	HOMER2	0	.	83509838	83654661	150,105,150	32.29%	0.241963193
chr15	83654959	83659809	FAM103A1	0	.	83654959	83659809	125,130,125	43.13%	0.149055648
chr15	83657193	83680393	C15orf40	0	.	83657193	83680393	25,230,25	82.82%	0.007724332
chr15	83685174	83736106	BTBD1	0	.	83685174	83736106	175,80,175	29.16%	0.279321765
chr15	83776159	83813606	TM6SF1	0	.	83776159	83813606	100,155,100	50.51%	0.103542001
chr15	83924655	83953466	BNC1	0	.	83924655	83953466	75,180,75	61.42%	0.05418749
chr15	84115980	84287495	SH3GL3	0	.	84115980	84287495	125,130,125	45%	0.135770186
chr15	84322838	84708594	ADAMTSL3	0	.	84322838	84708594	75,180,75	65.6%	0.040550889
chr15	84904525	84914120	GOLGA6L4	0	.	84904525	84914120	0,255,0	93.03%	0.001451135
chr15	85144217	85171027	ZSCAN2	0	.	85144217	85171027	75,180,75	69.47%	0.029879146
chr15	85185999	85197574	WDR73	0	.	85185999	85197574	75,180,75	68.08%	0.033188402
chr15	85198360	85201794	NMB	0	.	85198360	85201794	50,205,50	74.96%	0.018539893
chr15	85212775	85259947	SEC11A	0	.	85212775	85259947	255,0,255	7.78%	0.726517391
chr15	85291866	85349659	ZNF592	0	.	85291866	85349659	125,130,125	48.68%	0.112890515
chr15	85359911	85416713	ALPK3	0	.	85359911	85416713	25,230,25	81.06%	0.009711296
chr15	85427885	85518876	SLC28A1	0	.	85427885	85518876	50,205,50	75.67%	0.017310732
chr15	85523671	85682376	PDE8A	0	.	85523671	85682376	75,180,75	64.49%	0.044079155
chr15	85923802	86292586	AKAP13	0	.	85923802	86292586	75,180,75	65.04%	0.042148693
chr15	86302554	86338261	KLHL25	0	.	86302554	86338261	125,130,125	44.29%	0.140771697
chr15	86685227	87572283	AGBL1	0	.	86685227	87572283	100,155,100	54.74%	0.082073978
chr15	88418230	88799999	NTRK3	0	.	88418230	88799999	255,0,255	6.42%	0.77615869
chr15	89002707	89010650	MRPL46	0	.	89002707	89010650	100,155,100	57.5%	0.069968806
chr15	89010684	89022222	MRPS11	0	.	89010684	89022222	75,180,75	69.09%	0.030729188
chr15	89054790	89089906	DET1	0	.	89054790	89089906	175,80,175	28.46%	0.288689728
chr15	89164527	89175513	AEN	0	.	89164527	89175513	125,130,125	49.4%	0.108873578
chr15	89179384	89199714	ISG20	0	.	89179384	89199714	75,180,75	68.47%	0.032296322
chr15	89346674	89418585	ACAN	0	.	89346674	89418585	50,205,50	75.58%	0.017538305
chr15	89420519	89438857	HAPLN3	0	.	89420519	89438857	50,205,50	75.79%	0.017075208
chr15	89441916	89456642	MFGE8	0	.	89441916	89456642	50,205,50	73.24%	0.02187855
chr15	89630690	89745591	ABHD2	0	.	89630690	89745591	200,55,200	19.56%	0.420280407
chr15	89753100	89764982	RLBP1	0	.	89753100	89764982	150,105,150	33.98%	0.223668398
chr15	89787180	89860492	FANCI	0	.	89787180	89860492	175,80,175	23.8%	0.35466511
chr15	89859534	89878092	POLG	0	.	89859534	89878092	175,80,175	28.2%	0.292132084
chr15	89998680	90039844	RHCG	0	.	89998680	90039844	75,180,75	61.64%	0.053436707
chr15	90118713	90174287	TICRR	0	.	90118713	90174287	50,205,50	75.94%	0.016885575
chr15	90152020	90198682	KIF7	0	.	90152020	90198682	125,130,125	45.81%	0.130532597
chr15	90207596	90222658	PLIN1	0	.	90207596	90222658	150,105,150	32.17%	0.243119433
chr15	90220995	90234014	PEX11A	0	.	90220995	90234014	125,130,125	47.71%	0.118184603
chr15	90234028	90286869	WDR93	0	.	90234028	90286869	25,230,25	84.74%	0.005864097
chr15	90291892	90294541	MESP1	0	.	90291892	90294541	50,205,50	72.71%	0.023034251
chr15	90303822	90321982	MESP2	0	.	90303822	90321982	100,155,100	51.05%	0.100514843
chr15	90328120	90358633	ANPEP	0	.	90328120	90358633	25,230,25	81.03%	0.009750059
chr15	90373831	90437574	AP3S2	0	.	90373831	90437574	150,105,150	32.95%	0.23479448
chr15	90377540	90456114	C15orf38-AP3S2	0	.	90377540	90456114	125,130,125	44.2%	0.141555322
chr15	90443159	90456188	ARPIN	0	.	90443159	90456188	75,180,75	66.37%	0.038233608
chr15	90544624	90625438	ZNF710	0	.	90544624	90625438	150,105,150	37.02%	0.197334424
chr15	90626277	90645736	IDH2	0	.	90626277	90645736	200,55,200	13.75%	0.549372556
chr15	90703836	90772911	SEMA4B	0	.	90703836	90772911	50,205,50	71.91%	0.024731681
chr15	90773207	90777279	CIB1	0	.	90773207	90777279	175,80,175	27.73%	0.298732006
chr15	90777040	90785315	GDPGP1	0	.	90777040	90785315	50,205,50	75.45%	0.017741784
chr15	90792762	90808199	TTLL13P	0	.	90792762	90808199	100,155,100	54.78%	0.08185052
chr15	90808891	90816463	NGRN	0	.	90808891	90816463	50,205,50	78.99%	0.012367416
chr15	90890819	90892669	GABARAPL3	0	.	90890819	90892669	25,230,25	89.83%	0.00242928
chr15	90895477	90909324	ZNF774	0	.	90895477	90909324	50,205,50	72.07%	0.024334372
chr15	90931450	91045475	IQGAP1	0	.	90931450	91045475	200,55,200	13.92%	0.546112721
chr15	91073157	91188577	CRTC3	0	.	91073157	91188577	100,155,100	50.06%	0.105797026
chr15	91260558	91358859	BLM	0	.	91260558	91358859	150,105,150	37.81%	0.189946543
chr15	91411822	91426688	FURIN	0	.	91411822	91426688	255,0,255	5.18%	0.826927756
chr15	91426925	91439006	FES	0	.	91426925	91439006	150,105,150	31.19%	0.254095315
chr15	91445448	91465814	MAN2A2	0	.	91445448	91465814	100,155,100	52.17%	0.094772345
chr15	91473410	91497323	UNC45A	0	.	91473410	91497323	125,130,125	43.48%	0.146796667
chr15	91474148	91475799	HDDC3	0	.	91474148	91475799	100,155,100	57.8%	0.068678252
chr15	91498100	91506349	RCCD1	0	.	91498100	91506349	25,230,25	82%	0.008633687
chr15	91509270	91538859	PRC1	0	.	91509270	91538859	175,80,175	20.77%	0.400057224
chr15	91541646	91565833	VPS33B	0	.	91541646	91565833	150,105,150	31.56%	0.249343608
chr15	91643180	91844539	SV2B	0	.	91643180	91844539	150,105,150	36.2%	0.204293039
chr15	92396925	92715665	SLCO3A1	0	.	92396925	92715665	175,80,175	28.13%	0.29388472
chr15	92937058	93011958	ST8SIA2	0	.	92937058	93011958	200,55,200	17.11%	0.471581284
chr15	93014884	93044347	C15orf32	0	.	93014884	93044347	0,255,0	93.85%	0.001308055
chr15	93160673	93353114	FAM174B	0	.	93160673	93353114	25,230,25	87.05%	0.003989982
chr15	93426526	93571237	CHD2	0	.	93426526	93571237	175,80,175	20.62%	0.402314815
chr15	93586636	93632433	RGMA	0	.	93586636	93632433	175,80,175	26.68%	0.312124834
chr15	94774767	95023632	MCTP2	0	.	94774767	95023632	150,105,150	39.84%	0.173710273
chr15	96869167	96883492	NR2F2	0	.	96869167	96883492	255,0,255	5.61%	0.807701256
chr15	97326619	97328845	SPATA8	0	.	97326619	97328845	0,255,0	98.02%	0.000582935
chr15	98285448	98417780	LINC00923	0	.	98285448	98417780	0,255,0	97.14%	0.000724266
chr15	98462784	98517068	ARRDC4	0	.	98462784	98517068	75,180,75	61.5%	0.053899861
chr15	98980391	99057611	FAM169B	0	.	98980391	99057611	25,230,25	84.54%	0.006043707
chr15	99192200	99507759	IGF1R	0	.	99192200	99507759	255,0,255	1.29%	0.984951188
chr15	99511459	99551024	PGPEP1L	0	.	99511459	99551024	25,230,25	84.73%	0.005871674
chr15	99638420	99675798	SYNM	0	.	99638420	99675798	50,205,50	75.44%	0.017742741
chr15	99676528	99791428	TTC23	0	.	99676528	99791428	50,205,50	74.6%	0.019142068
chr15	99791567	99930934	LRRC28	0	.	99791567	99930934	175,80,175	27.51%	0.301797854
chr15	100017370	100256671	MEF2A	0	.	100017370	100256671	255,0,255	6.04%	0.792629794
chr15	100255902	100273766	LYSMD4	0	.	100255902	100273766	50,205,50	77.1%	0.015041445
